2016-03-25 18:32:35	51.6777	20.9152	342°	North	274	507	9,000	-1,600 Descending	 FlightAware ADS-B
2016-03-25 18:32:50	51.6946	20.9061	342°	North	266	492	8,700	-800 Descending	 FlightAware ADS-B
2016-03-25 18:33:05	51.7124	20.8966	341°	North	251	465	8,600	-182 Descending	 FlightAware ADS-B (EPTO)
2016-03-25 18:33:23	51.7221	20.8915	342°	North	235	435	8,600	-364 Level	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:33:38	51.7414	20.8814	342°	North	225	417	8,400	-923 Descending	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:34:02	51.7696	20.8665	342°	North	223	414	8,000	-1,116 Descending	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:34:21	51.7891	20.8594	1°	North	230	426	7,600	-1,000 Descending	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:34:44	51.8107	20.8766	49°	Northeast	238	441	7,300	-977 Descending	 FlightAware ADS-B
2016-03-25 18:35:04	51.8218	20.9082	63°	Northeast	236	438	6,900	-1,200 Descending	 FlightAware ADS-B
2016-03-25 18:35:19	51.8290	20.9316	63°	Northeast	236	438	6,600	-1,000 Descending	 FlightAware ADS-B
2016-03-25 18:35:34	51.8366	20.9555	62°	Northeast	233	431	6,400	-1,059 Descending	 FlightAware ADS-B
2016-03-25 18:35:53	51.8457	20.9838	62°	Northeast	233	431	6,000	-1,263 Descending	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:36:12	51.8552	21.0132	62°	Northeast	233	431	5,600	-1,059 Descending	 FlightAware ADS-B
2016-03-25 18:36:27	51.8605	21.0297	62°	Northeast	233	431	5,400	-727 Descending	 FlightAware ADS-B
2016-03-25 18:36:45	51.8715	21.0641	62°	Northeast	218	404	5,200	-800 Descending	 FlightAware ADS-B (EPTO)
2016-03-25 18:37:27	51.8878	21.1153	62°	Northeast	201	372	4,600	-1,017 Descending	 FlightAware ADS-B
2016-03-25 18:37:44	51.8956	21.1391	63°	Northeast	196	364	4,200	-1,059 Descending	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:38:01	51.9048	21.1616	38°	Northeast	195	360	4,000	-938 Descending	 FlightAware ADS-B
2016-03-25 18:38:16	51.9159	21.1706	12°	North	194	359	3,700	-1,105 Descending	 FlightAware ADS-B
2016-03-25 18:38:39	51.9374	21.1659	334°	Northwest	192	356	3,300	-1,000 Descending	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:38:58	51.9529	21.1519	331°	Northwest	193	357	3,000	-529 Descending	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:39:13	51.9646	21.1417	332°	Northwest	190	352	3,000	 Level	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:39:33	51.9804	21.1282	332°	Northwest	182	336	3,000	 Level	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:39:52	51.9940	21.1166	332°	Northwest	170	315	3,000	 Level	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:40:10	52.0063	21.1060	333°	Northwest	170	315	3,000	 Level	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:40:30	52.0199	21.0942	332°	Northwest	170	315	3,000	-197 Level	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:41:11	52.0484	21.0695	332°	Northwest	171	317	2,800	-421 Descending	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:41:27	52.0589	21.0604	332°	Northwest	171	317	2,600	-774 Descending	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:41:42	52.0691	21.0514	332°	Northwest	170	315	2,400	-968 Descending	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:41:58	52.0806	21.0415	332°	Northwest	169	312	2,100	-968 Descending	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:42:13	52.0909	21.0325	332°	Northwest	163	303	1,900	-857 Descending	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:42:33	52.1033	21.0217	332°	Northwest	148	274	1,600	-811 Descending	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:42:50	52.1128	21.0134	332°	Northwest	137	254	1,400	-732 Descending	 FlightAware ADS-B (WAW / EPWA)
2016-03-25 18:43:14	52.1265	21.0014	332°	Northwest	137	254	1,100	-750 Descending	 FlightAware ADS-B (WAW / EPWA)
